Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled"PRODUCT","Product ID [Non Editable]","Title","P","SKU",,,"","","Description","Price",,,"Sale Price",,,,"Weight","Width","Height","Length","","Visible","","","Stock",,"Categories","","Hosted Image URLs","","","",,,,,,"Tags","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ea045e88d20960e792a","Bladesaver Thread Cutter Yellow by Purple Hobbies LLC","P","SQ6468549",,,"","","<p class='' style='white-space:pre-wrap;'>Don't discard your used 45mm rotary blades--give them new life with the BladeSaver Thread Cutter! Use the BladeSaver to safely cut your chain pieced fabric projects quickly and easily.  Comes with a carrying case and built-in stand to hold the thread cutter securely during use.</p>","15",,,"0",,,,"15","0","0","0","","No","","","0",,"clip-and-snip-shop","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243744862-VK0Z0CQGNDCAUEUUSEEH/PPBSAVERIM-YELLOW.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243745983-URICM0C05YR15KNX3ETW/PPBSAVERIM-YELLOW_1.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243746667-IX5IRTIOODEIN1QID8KG/PPBSAVERIM-YELLOW_2.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ea239b4bc65fa2c4a54","Bonus Ruler Bundle","P","SQ8599950",,,"","","<p class='' style='white-space:pre-wrap;'>This bundle includes the 3 bonus rulers used to complete Dolly Mixtures.  These rulers are added bonus rulers that will help with both this project and future quilting projects!</p><p class='' style='white-space:pre-wrap;'>CGR12 - Quilt Ruler 12 1/2” Square</p><p class='' style='white-space:pre-wrap;'>CGRGR1XL - Stripology XL Ruler</p><p class='' style='white-space:pre-wrap;'>CGRFCC - Folded Corner Clip</p><p class='' style='white-space:pre-wrap;'>MSRP - $115</p>","115",,,"100",,,,"0","0","0","0","","Yes","","","10",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243747807-L6C45IOR40F1KWYM1GAK/Untitled%2Bdesign%2B%25281%2529.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ea645e88d20960e792e","Clover Roll and Press","P","SQ8492454",,,"","","<p class='' style='white-space:pre-wrap;'>The Roll &amp; Press is a convenient and quick way to press seams at the sewing machine. Roll to press a seam or fold. Straight, curved, or paper pieced seams. It won't pull or distort fabric; the wheel is tapered to focus pressure on the seam. Comfortable, ergonomic handle. Perfect for paper-piecing or laminates; also use to seal glued seams on leather and felt.</p>","14.5",,,"0",,,,"15","0","0","0","","No","","","0",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243750542-LOTHNSV8X14AHJ70ZLDG/7812CV.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243750848-HEGP3O11LNWVLTFLYV5P/7812CV_1.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243751200-MQ7OQ1W009MVU0XB1KT2/7812CV_2.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ea739b4bc65fa2c4a57","Clover Self / Easy Threading Needles 5ct","P","SQ2953038",,,"","","<p class='' style='white-space:pre-wrap;'>The needles have a convenient built-in threader. For normal cloth to thick cloth.</p>","3.5",,,"0",,,,"15","0","0","0","","No","","","0",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243751921-E5OLRX6GZS15F67X3Z7T/small_2006CV_01_01.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ea8a7be980389585d5a","Cotton Cuts Tape Measure-Blue","P","SQ6919051",,,"","","<p class='' style='white-space:pre-wrap;'>60” retractable cloth tape with push button locking mechanism, metric and inch scale, push button retractable, automatic lock</p>","2.5",,,"0",,,,"15","0","0","0","","Yes","","","78",,"cotton-cuts-shop","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1649181627356-NUZ3YD5IRN0DYR041U26/IMG_0109.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ea939b4bc65fa2c4a5a","Cotton Mako Thread 50wt 1300m MK50 2021 Aurifil","P","SQ2930146",,,"","","<p class='' style='white-space:pre-wrap;'>Natural White- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","11.25",,,"8.5",,,,"15","0","0","0","","No","","","0",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243754012-JT4JUL4RY8HNLPYOAWGL/0481.00080.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eaa45e88d20960e7933","Cotton Mako Thread 50wt 1300m MK50 2000 Aurifil Light Sand","P","SQ1433400",,,"","","<p class='' style='white-space:pre-wrap;'>Dove- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"8.5",,,,"15","0","0","0","","No","","","0",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1642178276394-W1OO3DEQZU0LLJU1HQQP/MK50SC6-2000.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","61e1a703d2cdb24a4cc23309","Cotton Mako Thread 50wt 1300m MK50 2600 Dove","P","SQ7660578",,,"","","<p class='' style='white-space:pre-wrap;'>Dove- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","Yes","","","9",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1642178327091-VOV46PFV68XSINC6XBR7/MK50SC6-2600.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","61e1a752f068071826522079","Cotton Mako Thread 50wt 1300m MK50 4060 Silver Moon","P","SQ0805033",,,"","","<p class='' style='white-space:pre-wrap;'>Dove- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","No","","","0",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1642178327091-VOV46PFV68XSINC6XBR7/MK50SC6-2600.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","6230d24a006f056f9bd058a4","Cotton Mako Thread 5018  50 wt 1300","P","SQ4603861",,,"","","<p class=''>Dark Grass Green-Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","Yes","","","1",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1647366806310-EAW9R378TP3PUE2NS65B/5018+50wt+1300.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","6230d2c440949749fa518812","Cotton Mako Thread 6737  50 wt 1300","P","SQ1823664",,,"","","<p class=''>Shamrock Green-Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","Yes","","","2",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1647366893007-3GXOE38ZBAADHN2QT6ES/6737+50wt+1300.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","6230d30a1a7d7e140e430c33","Cotton Mako Thread 3320 50 wt 1300","P","SQ5030678",,,"","","<p class=''>Spring Green Variegated-Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","Yes","","","0",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1647366988608-RLUU2A8JIWSLQW4T7A2Z/3320+50wt+1300.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","6230dc6b37c7da278b753bf9","Cotton Mako Thread 1100 50 wt 1300","P","SQ2773474",,,"","","<p class=''>Red Plum-Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","Yes","","","2",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1647369383871-6MP3NTQNXIETDOBDWKH8/1100+50wt+1300.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","6230dcd9e7fd00395377744b","Cotton Mako Thread 4660 50 wt 1300","P","SQ2814300",,,"","","<p class=''>Pink Taffy-Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","10",,,"0",,,,"15","0","0","0","","No","","","0",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1647369484380-ODDVLWNDMRSILXBNVIXE/4660+50wt+1300.png","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eab39b4bc65fa2c4a5b","Cotton Mako Thread 50wt 1300m MK50 2692 by Aurifil","P","SQ9680838",,,"","","<p class='' style='white-space:pre-wrap;'>Black- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton.1421 yd spool.</p>","11.25",,,"8.5",,,,"15","0","0","0","","Yes","","","8",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243756219-70FTH6U99L6RH9YVTWNK/0481.00098.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eac45e88d20960e7934","Cotton Mako Thread 50wt 200m BMK50 2021 (White) by Aurifil","P","SQ2839066",,,"","","<p class='' style='white-space:pre-wrap;'>Natural White- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton. 218 yd spool.</p>","4.5",,,"0",,,,"15","0","0","0","","Yes","","","8",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243757641-P6VD6BG9SQUVUPJNU5C2/0481.00138.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5ead45e88d20960e7935","Cotton Mako Thread 50wt 200m BMK50 2692 by Aurifil","P","SQ4202230",,,"","","<p class='' style='white-space:pre-wrap;'>Black- Long staple Egyptian cotton is the best in the world! The 50 weight is the finest of the Mako threads and is very smooth and strong. 100% mercerized cotton. 218 yd spool.</p>","4.5",,,"0",,,,"15","0","0","0","","Yes","","","15",,"aurifil-threads","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243758804-FSA09LH01DRRZ3KYXV07/0481.00212.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eaf39b4bc65fa2c4a5c","Creative Grids 45 Degree Half-Square Triangle 8-1/2in Quilt Ruler # CGRT45","P","SQ8635286",,,"","","<p class='' style='white-space:pre-wrap;'>This 45 degree triangle cuts half-square triangles up to a finished size of 8 inches. Since the tip is trimmed, all squares and triangles can be cut from the same strip of fabric. A dashed 1/4 inch seam allowance is printed around the entire edge of the ruler.<br><br>The ruler slides easily over the fabric until pressure is applied. Then, our exclusive gripper holds the fabric in place while cutting, eliminating slipping and miss-cuts! The ruler comes with fully illustrated step by step instructions or scan the QR Code printed on the ruler to view a video demonstration of these features.<br><br>Total Size - 8-1/2in x 9in<br><br>Creative Grids® products are made in the USA and sold through independent quilt shops as well as select online retailers.</p>","22.49",,,"0",,,,"0","0","0","0","","Yes","","","7",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243759647-06661VDD8KZGVEMC90WR/CGRT45.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eafa7be980389585d5b","Creative Grids 60 Degree Triangle 8-1/2in Quilt Ruler # CGRT60","P","SQ3711602",,,"","","<p class='' style='white-space:pre-wrap;'>Cut 30 and 60 degree angles up to a finished height of 8 inches. This 60 degree equilateral triangle features easy to read black and white markings. A 1/4 inch dashed line is printed on each side of the center vertical line so you can cut 30 degree triangles that include the seam allowance.<br><br>The ruler slides easily over the fabric until pressure is applied. Then, our exclusive gripper holds the fabric in place while cutting, eliminating slipping and miss-cuts! The ruler comes with fully illustrated step by step instructions or scan the QR Code printed on the ruler to view a video demonstration of these features. Need a larger size? This 60 degree equilateral triangle is also available in a 12-1/2 inch size (CGRT12560).<br><br>Total Size - 8-1/2in x 10-1/4in<br><br>Creative Grids® products are made in the USA and sold through independent quilt shops as well as select online retailers.</p>","21.99",,,"0",,,,"0","0","0","0","","Yes","","","9",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243760335-M377CSZO0HEZIXRQF8VW/CGRT60.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eb039b4bc65fa2c4a5d","Creative Grids - All the Rulers Bundle","P","SQ9546953",,,"","","<p class='' style='white-space:pre-wrap;'>This bundle includes all 6 of the rulers needed to complete Dolly Mixtures.  While other rulers may be used, these will be the most useful in completing the project.</p><p class='' style='white-space:pre-wrap;'>CGRT45 - 45 Degree Half Square Triangle Ruler</p><p class='' style='white-space:pre-wrap;'>CGRMT1 - Quick Trim and Circle Ruler - 3 1/2” x 12 1/2”</p><p class='' style='white-space:pre-wrap;'>CGRT60 - 60 Degree Triangle - 8 1/2”</p><p class='' style='white-space:pre-wrap;'>CGR12 - Quilt Ruler 12 1/2” Square</p><p class='' style='white-space:pre-wrap;'>CGRGR1XL - Stripology XL Ruler</p><p class='' style='white-space:pre-wrap;'>CGRFCC - Folded Corner Clip</p><p class='' style='white-space:pre-wrap;'>MSRP - $180</p>","180",,,"165",,,,"0","0","0","0","","Yes","","","10",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243761133-CC9TXGC425C7A8GNHVXM/Untitled%2Bdesign%2B%25281%2529.jpgcdn.com/content/v1/5fe0c8ec84919756fc782980/1610243761607-SR0WO8VFHN8T3CGTX44U/Untitled%2Bdesign.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
"PRODUCT","5ffa5eb145e88d20960e7936","Creative Grids - Essential Ruler Bundle","P","SQ5712917",,,"","","<p class='' style='white-space:pre-wrap;'>This bundle includes the 3 most used rulers to complete Dolly Mixtures.  While other rulers may be used, these will be the most useful in completing the project.</p><p class='' style='white-space:pre-wrap;'>CGRT45 - 45 Degree Half Square Triangle Ruler</p><p class='' style='white-space:pre-wrap;'>CGRMT1 - Quick Trim and Circle Ruler - 3 1/2” x 12 1/2”</p><p class='' style='white-space:pre-wrap;'>CGRT60 - 60 Degree Triangle - 8 1/2”</p><p class='' style='white-space:pre-wrap;'>MSRP - $70</p>","70",,,"65",,,,"0","0","0","0","","Yes","","","10",,"","","https://images.squarespace-cdn.com/content/v1/5fe0c8ec84919756fc782980/1610243762336-50NRVLT8H4X4G6T2W94W/Untitled%2Bdesign.jpg","","","",,,,,,"","",,,,,,,,,,,,,,,,,"",,,,,,,,,,,,
